freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
11.75,44.396509968550646,50.35922973173032,44.95586013046768,50.54993505190409,48.763205885268505,50.00763446949026
11.833333333333332,42.21263219746262,42.70445373645327,43.903116787883626,40.58491938995524,46.06453690019646,39.27846725386158
11.916666666666666,36.246923434995495,43.36255404677584,36.61787851032035,42.461473922160096,39.10678018753457,41.27366623084713
12.0,34.467318168628125,46.410951522354154,35.490170491314196,45.2615631473999,38.109659704758414,43.41714011155297
12.083333333333332,40.56385469863934,44.507958155909414,43.43386150854781,43.177697756509495,44.93788708816509,40.81502703786646
12.166666666666666,37.40116300897084,52.38194900265103,39.011694799620635,50.48048877657999,40.08513395805256,49.93060220507815
12.25,32.13263470469108,40.45049000606603,34.74585799930984,38.61915648006598,35.7983354903004,39.0136982338041
12.333333333333332,37.788563590569176,42.00741490458181,39.252916756753095,42.312031312880904,42.03788888285709,42.081660238142206
12.416666666666666,32.45076396834322,36.8653787941054,33.691792639332434,37.516340973210404,35.5807743157542,37.00282382564978
12.5,37.55579158625647,37.981456106649425,41.61364181282578,38.51279083056086,44.90765330263613,38.718878606335466
12.583333333333332,37.986612844893855,37.98789307460726,41.567826065217346,37.64622738824095,43.71112869917264,37.26640887871683
12.666666666666666,38.11986287702318,41.46853977069326,41.28177734264311,41.48411785985231,44.59284611257074,40.095286498099675
12.75,39.70341245674185,45.05402371285118,41.604823172458055,44.451928989338825,45.153308063305715,42.81658518776171
12.833333333333332,37.482038558696814,43.33371592046934,41.04791554009836,42.82175746512793,43.31750364161851,42.14730878676583
12.916666666666666,40.741281930220175,45.75701786779593,42.521569633249875,46.84003205336558,46.69838434987808,45.05519443466002
13.0,39.73478364943545,52.551885930662166,42.78943394766988,50.95016893154649,46.63407694609396,48.537004994322906
13.083333333333332,35.07087397255505,45.823417678860594,38.3595459132827,44.26724594167371,41.778839973604626,43.58435672034071
13.166666666666666,35.76748873844007,44.73598875683925,38.171428097300584,43.980730171578,40.37270941850194,42.41756058169991
13.25,30.5028904429534,39.91083082681647,35.00295479015429,38.23045308958904,36.966259278712656,37.87631356021348
13.333333333333332,30.423241955882006,44.49222378518729,32.91870095691521,43.506437031777516,35.96327327507246,41.9769889641971
13.416666666666666,33.6509873428987,40.29909927999552,37.50284589998481,38.986786719889395,39.933773746604146,38.723294238548405
13.5,30.569284440365987,34.56147016417402,33.13670699094352,34.04638153202577,34.399038985353066,34.56667531256985
13.583333333333332,30.828413302073194,40.350520547612525,34.24654670090507,40.36213695608642,36.39552667483513,40.26439238043208
13.666666666666666,34.129811614715535,36.91265511833497,38.6096590968984,37.27657238375444,40.685797287064744,37.38192907320695
13.75,30.209103033599405,39.706364663788854,35.43641622162464,40.361724594126514,39.06331996222195,39.36329968915199
13.833333333333332,35.22496611131479,36.55988282290896,40.151570819008455,36.58270454577841,44.243708210639,35.878551935567195
13.916666666666666,30.121500814451043,40.18316332186673,33.14702929695943,40.092934334513686,37.33776164490652,40.154820887486295
14.0,29.655451638443903,42.87884207613391,33.28738661801276,42.724380259000824,36.6386614435893,42.02062345251861
14.083333333333332,37.061209934594636,43.388780731452755,39.24743293621873,43.176341561586966,44.474371032675144,41.5506773581181
14.166666666666666,29.309878122680146,40.7776725227245,32.01078061607667,39.52776700710291,36.41048655111058,39.091379358430764
14.25,28.54998799581187,43.38216907812869,31.021165923988974,43.17757132738821,34.344413588620945,42.50826104127663
14.333333333333332,31.80668322657181,40.397182536141564,35.54488196432784,39.89191874711398,39.13799153917222,38.91838210769725
14.416666666666666,29.86059009320588,44.180517420555724,32.72959913455516,44.423544050485106,37.45765234424795,43.67033701013684
14.5,27.397404645304142,40.93930891606226,31.06693971070459,39.950177453832254,34.66510465128446,40.249948707398325
14.583333333333332,25.687795678941516,39.94690738592706,30.598406841904715,39.02438732771899,32.97088084890267,38.77817038263101
14.666666666666666,26.361420271277055,35.174531254864426,31.439751493929727,34.569107000729815,34.79759198891207,34.52530019564151
14.75,32.66370468836639,36.78833195204354,37.4627867451669,36.460951763135945,40.47805914166463,36.62021782163795
14.833333333333332,31.223418603045655,39.058646209150744,35.236123254243516,39.978846766662514,38.303087734235845,39.5290261389034
14.916666666666666,30.23114746897293,37.20098380225819,33.71705552933256,37.39202838127206,37.488059663795184,37.12542781251232
15.0,29.66663134920478,37.49824506728956,33.72871237490586,35.551176967124846,37.22453905798412,36.19681321429239
15.083333333333332,27.774103020843928,40.028851297086106,32.44959102155476,40.251192577594395,36.099090865328655,38.336748180155986
15.166666666666666,24.731893762647495,34.81024598096423,28.441732047706438,33.98484456011393,32.733426937006925,35.01832483714809
15.25,27.26627796734793,35.0448703585421,30.691204072304835,35.522152425296284,35.56120068662318,34.631384137478776
15.333333333333332,26.1251290946178,35.594848098932204,28.609307076323073,33.11051264100431,31.80576076508578,34.015745538830984
15.416666666666666,28.743786578437927,38.022238456234824,34.299800956862136,37.552014574372194,37.75184999790812,37.212362196587016
15.5,23.033446191077832,42.8815250409249,25.74578877855013,42.37865587121529,28.784052183011557,42.467320878393345
15.583333333333332,23.346197065243306,38.938741358971306,26.586589113618707,38.52269124413683,29.689383427611467,38.921417237501444
15.666666666666666,23.641360377782327,38.88739364116056,27.312872210180235,38.48009372724535,31.325435746055827,38.9182588697632
15.75,25.669007345638587,34.24939902760207,30.385180962574957,34.0755541691262,32.70441678071984,34.40183764282729
15.833333333333332,25.7491714157251,32.655077570007876,30.335053922822972,32.28582221121493,33.556782151220325,32.420638282107184
15.916666666666666,26.92394523473306,34.968544544300684,31.61290048229273,32.98188517965541,35.47365266063418,34.03698031891914
